post_id,commentUser,timestamp,polarity,sentiment,keywords_posts,interaction_sequence,description,color,category,style,occasion,keywords
131,lea_spinella,2023-05-25 15:53:07+00:00,0.728,positive,"['annonce', 'italian', 'espresso', 'lvcruise', 'lvcruise24']","[{'post_id': 210, 'timestamp': Timestamp('2023-05-09 15:19:58+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 207, 'timestamp': Timestamp('2023-05-12 12:17:42+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 213, 'timestamp': Timestamp('2023-05-13 17:00:29+0000', tz='UTC'), 'polarity': 0.7074}, {'post_id': 131, 'timestamp': Timestamp('2023-05-25 15:53:07+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 155, 'timestamp': Timestamp('2023-06-01 10:36:09+0000', tz='UTC'), 'polarity': 0.7074}]",a white t-shirt with a black polka dot print,"white, black","t-shirt, shirt",casual,casual outing,"white, black, t-shirt, shirt, casual, casual-outing"
131,ntknyc,2023-05-25 18:04:50+00:00,0.7867,positive,"['annonce', 'italian', 'espresso', 'lvcruise', 'lvcruise24']","[{'post_id': 136, 'timestamp': Timestamp('2023-05-25 18:04:04+0000', tz='UTC'), 'polarity': -0.0665}, {'post_id': 131, 'timestamp': Timestamp('2023-05-25 18:04:50+0000', tz='UTC'), 'polarity': 0.7867}]",a white t-shirt with a black polka dot print,"white, black","t-shirt, shirt",casual,casual outing,"white, black, t-shirt, shirt, casual, casual-outing"
131,yananesper,2023-05-27 11:34:30+00:00,0.9763,positive,"['annonce', 'italian', 'espresso', 'lvcruise', 'lvcruise24']","[{'post_id': 131, 'timestamp': Timestamp('2023-05-27 11:34:30+0000', tz='UTC'), 'polarity': 0.9763}]",a white t-shirt with a black polka dot print,"white, black","t-shirt, shirt",casual,casual outing,"white, black, t-shirt, shirt, casual, casual-outing"
132,dreacelia,2023-06-01 18:49:53+00:00,0.0115,neutral,"['dress', 'outfit', 'happy', 'monday', 'hope', 'mama', 'wonderful']","[{'post_id': 132, 'timestamp': Timestamp('2023-06-01 18:49:53+0000', tz='UTC'), 'polarity': 0.0115}]",a sleeveless dress with a sleeveless top and a sleeveless top,,"dress, top",elegant,party,"dress, top, elegant, party, summer"
132,the.strength.path,2023-06-01 03:50:20+00:00,0.0115,neutral,"['dress', 'outfit', 'happy', 'monday', 'hope', 'mama', 'wonderful']","[{'post_id': 132, 'timestamp': Timestamp('2023-06-01 03:50:20+0000', tz='UTC'), 'polarity': 0.0115}]",a sleeveless dress with a sleeveless top and a sleeveless top,,"dress, top",elegant,party,"dress, top, elegant, party, summer"
132,nancylabas,2023-06-02 02:25:55+00:00,-0.0157,neutral,"['dress', 'outfit', 'happy', 'monday', 'hope', 'mama', 'wonderful']","[{'post_id': 132, 'timestamp': Timestamp('2023-06-02 02:25:55+0000', tz='UTC'), 'polarity': -0.0157}]",a sleeveless dress with a sleeveless top and a sleeveless top,,"dress, top",elegant,party,"dress, top, elegant, party, summer"
132,everyday.holly,2023-06-06 02:24:52+00:00,0.0032,neutral,"['dress', 'outfit', 'happy', 'monday', 'hope', 'mama', 'wonderful']","[{'post_id': 343, 'timestamp': Timestamp('2023-05-04 01:31:37+0000', tz='UTC'), 'polarity': 0.1665}, {'post_id': 133, 'timestamp': Timestamp('2023-05-19 21:09:11+0000', tz='UTC'), 'polarity': 0.0102}, {'post_id': 266, 'timestamp': Timestamp('2023-06-02 23:17:25+0000', tz='UTC'), 'polarity': 0.0102}, {'post_id': 55, 'timestamp': Timestamp('2023-06-05 17:44:03+0000', tz='UTC'), 'polarity': 0.0102}, {'post_id': 132, 'timestamp': Timestamp('2023-06-06 02:24:52+0000', tz='UTC'), 'polarity': 0.0032}, {'post_id': 347, 'timestamp': Timestamp('2023-06-06 15:37:33+0000', tz='UTC'), 'polarity': 0.0276}, {'post_id': 93, 'timestamp': Timestamp('2023-06-06 18:21:41+0000', tz='UTC'), 'polarity': 0.0102}, {'post_id': 54, 'timestamp': Timestamp('2023-06-06 19:07:29+0000', tz='UTC'), 'polarity': 0.0032}]",a sleeveless dress with a sleeveless top and a sleeveless top,,"dress, top",elegant,party,"dress, top, elegant, party, summer"
132,mariainesdvs,2023-06-06 02:24:38+00:00,0.0115,neutral,"['dress', 'outfit', 'happy', 'monday', 'hope', 'mama', 'wonderful']","[{'post_id': 132, 'timestamp': Timestamp('2023-06-06 02:24:38+0000', tz='UTC'), 'polarity': 0.0115}, {'post_id': 93, 'timestamp': Timestamp('2023-06-06 02:25:42+0000', tz='UTC'), 'polarity': 0.0115}]",a sleeveless dress with a sleeveless top and a sleeveless top,,"dress, top",elegant,party,"dress, top, elegant, party, summer"
132,caithayes_85,2023-05-31 21:43:15+00:00,0.0115,neutral,"['dress', 'outfit', 'happy', 'monday', 'hope', 'mama', 'wonderful']","[{'post_id': 132, 'timestamp': Timestamp('2023-05-31 21:43:15+0000', tz='UTC'), 'polarity': 0.0115}]",a sleeveless dress with a sleeveless top and a sleeveless top,,"dress, top",elegant,party,"dress, top, elegant, party, summer"
133,breewhorton,2023-05-31 10:47:24+00:00,0.975,positive,"['dress', 'outfit', 'last', 'weeks', 'top', 'sellers', 'save', 'shorts', 'outfit picture']","[{'post_id': 93, 'timestamp': Timestamp('2023-05-31 10:43:08+0000', tz='UTC'), 'polarity': 0.3538}, {'post_id': 133, 'timestamp': Timestamp('2023-05-31 10:47:24+0000', tz='UTC'), 'polarity': 0.975}]",a pair of sandals with a yellow striped pattern,yellow,sandals,casual,casual outing,"yellow, sandals, casual, casual-outing, summer, striped"
133,lisacpaugh,2023-05-19 21:09:02+00:00,0.0115,neutral,"['dress', 'outfit', 'last', 'weeks', 'top', 'sellers', 'save', 'shorts', 'outfit picture']","[{'post_id': 133, 'timestamp': Timestamp('2023-05-19 21:09:02+0000', tz='UTC'), 'polarity': 0.0115}]",a pair of sandals with a yellow striped pattern,yellow,sandals,casual,casual outing,"yellow, sandals, casual, casual-outing, summer, striped"
133,everyday.holly,2023-05-19 21:09:11+00:00,0.0102,neutral,"['dress', 'outfit', 'last', 'weeks', 'top', 'sellers', 'save', 'shorts', 'outfit picture']","[{'post_id': 343, 'timestamp': Timestamp('2023-05-04 01:31:37+0000', tz='UTC'), 'polarity': 0.1665}, {'post_id': 133, 'timestamp': Timestamp('2023-05-19 21:09:11+0000', tz='UTC'), 'polarity': 0.0102}, {'post_id': 266, 'timestamp': Timestamp('2023-06-02 23:17:25+0000', tz='UTC'), 'polarity': 0.0102}, {'post_id': 55, 'timestamp': Timestamp('2023-06-05 17:44:03+0000', tz='UTC'), 'polarity': 0.0102}, {'post_id': 132, 'timestamp': Timestamp('2023-06-06 02:24:52+0000', tz='UTC'), 'polarity': 0.0032}, {'post_id': 347, 'timestamp': Timestamp('2023-06-06 15:37:33+0000', tz='UTC'), 'polarity': 0.0276}, {'post_id': 93, 'timestamp': Timestamp('2023-06-06 18:21:41+0000', tz='UTC'), 'polarity': 0.0102}, {'post_id': 54, 'timestamp': Timestamp('2023-06-06 19:07:29+0000', tz='UTC'), 'polarity': 0.0032}]",a pair of sandals with a yellow striped pattern,yellow,sandals,casual,casual outing,"yellow, sandals, casual, casual-outing, summer, striped"
133,sunitakunsang,2023-05-15 19:40:38+00:00,-0.0157,neutral,"['dress', 'outfit', 'last', 'weeks', 'top', 'sellers', 'save', 'shorts', 'outfit picture']","[{'post_id': 133, 'timestamp': Timestamp('2023-05-15 19:40:38+0000', tz='UTC'), 'polarity': -0.0157}]",a pair of sandals with a yellow striped pattern,yellow,sandals,casual,casual outing,"yellow, sandals, casual, casual-outing, summer, striped"
133,saskiadhrd,2023-05-13 19:33:52+00:00,0.0115,neutral,"['dress', 'outfit', 'last', 'weeks', 'top', 'sellers', 'save', 'shorts', 'outfit picture']","[{'post_id': 133, 'timestamp': Timestamp('2023-05-13 19:33:52+0000', tz='UTC'), 'polarity': 0.0115}]",a pair of sandals with a yellow striped pattern,yellow,sandals,casual,casual outing,"yellow, sandals, casual, casual-outing, summer, striped"
134,a_g_a_e_m,2023-05-24 18:35:36+00:00,0.2783,neutral,"['annonce', 'last', 'night', 'beautiful', 'no_hashtag']","[{'post_id': 134, 'timestamp': Timestamp('2023-05-24 18:35:36+0000', tz='UTC'), 'polarity': 0.2783}]",a dress is a garment that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
134,luana__swan,2023-05-24 14:14:17+00:00,0.9726,positive,"['annonce', 'last', 'night', 'beautiful', 'no_hashtag']","[{'post_id': 134, 'timestamp': Timestamp('2023-05-24 14:14:17+0000', tz='UTC'), 'polarity': 0.9726}, {'post_id': 91, 'timestamp': Timestamp('2023-05-25 22:52:19+0000', tz='UTC'), 'polarity': 0.7959}]",a dress is a garment that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
134,dionnekaliisa,2023-05-24 12:30:33+00:00,0.8517,positive,"['annonce', 'last', 'night', 'beautiful', 'no_hashtag']","[{'post_id': 134, 'timestamp': Timestamp('2023-05-24 12:30:33+0000', tz='UTC'), 'polarity': 0.8517}]",a dress is a garment that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
134,silje.alice,2023-05-24 13:45:02+00:00,0.9878,positive,"['annonce', 'last', 'night', 'beautiful', 'no_hashtag']","[{'post_id': 267, 'timestamp': Timestamp('2023-04-14 16:11:43+0000', tz='UTC'), 'polarity': -0.0993}, {'post_id': 258, 'timestamp': Timestamp('2023-04-21 19:35:53+0000', tz='UTC'), 'polarity': 0.8991}, {'post_id': 207, 'timestamp': Timestamp('2023-05-08 14:29:07+0000', tz='UTC'), 'polarity': 0.7832}, {'post_id': 183, 'timestamp': Timestamp('2023-05-15 16:30:57+0000', tz='UTC'), 'polarity': 0.6249}, {'post_id': 218, 'timestamp': Timestamp('2023-05-18 12:09:58+0000', tz='UTC'), 'polarity': 0.8249}, {'post_id': 135, 'timestamp': Timestamp('2023-05-23 16:54:42+0000', tz='UTC'), 'polarity': 0.5304}, {'post_id': 134, 'timestamp': Timestamp('2023-05-24 13:45:02+0000', tz='UTC'), 'polarity': 0.9878}, {'post_id': 91, 'timestamp': Timestamp('2023-05-26 15:34:43+0000', tz='UTC'), 'polarity': 0.4976}, {'post_id': 129, 'timestamp': Timestamp('2023-05-26 15:41:37+0000', tz='UTC'), 'polarity': 0.0278}, {'post_id': 84, 'timestamp': Timestamp('2023-05-27 16:47:28+0000', tz='UTC'), 'polarity': 0.0681}, {'post_id': 154, 'timestamp': Timestamp('2023-05-29 15:10:43+0000', tz='UTC'), 'polarity': 0.548}]",a dress is a garment that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
134,isabelle_kohn__,2023-05-24 13:02:18+00:00,-0.0964,neutral,"['annonce', 'last', 'night', 'beautiful', 'no_hashtag']","[{'post_id': 134, 'timestamp': Timestamp('2023-05-24 13:02:18+0000', tz='UTC'), 'polarity': -0.0964}]",a dress is a garment that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
134,filomena_makeup,2023-05-25 01:52:42+00:00,0.1033,neutral,"['annonce', 'last', 'night', 'beautiful', 'no_hashtag']","[{'post_id': 134, 'timestamp': Timestamp('2023-05-25 01:52:42+0000', tz='UTC'), 'polarity': 0.1033}]",a dress is a garment that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
134,michaelalisa,2023-05-24 17:52:35+00:00,0.7074,positive,"['annonce', 'last', 'night', 'beautiful', 'no_hashtag']","[{'post_id': 134, 'timestamp': Timestamp('2023-05-24 17:52:35+0000', tz='UTC'), 'polarity': 0.7074}]",a dress is a garment that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
134,stone777723,2023-05-24 12:28:57+00:00,0.9349,positive,"['annonce', 'last', 'night', 'beautiful', 'no_hashtag']","[{'post_id': 134, 'timestamp': Timestamp('2023-05-24 12:28:57+0000', tz='UTC'), 'polarity': 0.9349}]",a dress is a garment that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
134,miskyyismail,2023-05-24 17:06:21+00:00,0.9569,positive,"['annonce', 'last', 'night', 'beautiful', 'no_hashtag']","[{'post_id': 134, 'timestamp': Timestamp('2023-05-24 17:06:21+0000', tz='UTC'), 'polarity': 0.9569}]",a dress is a garment that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
134,marieaimee.decuypere,2023-05-24 20:45:56+00:00,0.7867,positive,"['annonce', 'last', 'night', 'beautiful', 'no_hashtag']","[{'post_id': 134, 'timestamp': Timestamp('2023-05-24 20:45:56+0000', tz='UTC'), 'polarity': 0.7867}, {'post_id': 161, 'timestamp': Timestamp('2023-06-02 13:58:30+0000', tz='UTC'), 'polarity': 0.882}]",a dress is a garment that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
135,silje.alice,2023-05-23 16:54:42+00:00,0.5304,positive,"['italy', 'no_hashtag']","[{'post_id': 267, 'timestamp': Timestamp('2023-04-14 16:11:43+0000', tz='UTC'), 'polarity': -0.0993}, {'post_id': 258, 'timestamp': Timestamp('2023-04-21 19:35:53+0000', tz='UTC'), 'polarity': 0.8991}, {'post_id': 207, 'timestamp': Timestamp('2023-05-08 14:29:07+0000', tz='UTC'), 'polarity': 0.7832}, {'post_id': 183, 'timestamp': Timestamp('2023-05-15 16:30:57+0000', tz='UTC'), 'polarity': 0.6249}, {'post_id': 218, 'timestamp': Timestamp('2023-05-18 12:09:58+0000', tz='UTC'), 'polarity': 0.8249}, {'post_id': 135, 'timestamp': Timestamp('2023-05-23 16:54:42+0000', tz='UTC'), 'polarity': 0.5304}, {'post_id': 134, 'timestamp': Timestamp('2023-05-24 13:45:02+0000', tz='UTC'), 'polarity': 0.9878}, {'post_id': 91, 'timestamp': Timestamp('2023-05-26 15:34:43+0000', tz='UTC'), 'polarity': 0.4976}, {'post_id': 129, 'timestamp': Timestamp('2023-05-26 15:41:37+0000', tz='UTC'), 'polarity': 0.0278}, {'post_id': 84, 'timestamp': Timestamp('2023-05-27 16:47:28+0000', tz='UTC'), 'polarity': 0.0681}, {'post_id': 154, 'timestamp': Timestamp('2023-05-29 15:10:43+0000', tz='UTC'), 'polarity': 0.548}]",,,,,,
135,erikahausser,2023-05-23 16:57:59+00:00,0.728,positive,"['italy', 'no_hashtag']","[{'post_id': 135, 'timestamp': Timestamp('2023-05-23 16:57:59+0000', tz='UTC'), 'polarity': 0.728}]",,,,,,
135,gabriellecaunesil,2023-05-24 06:55:48+00:00,0.59,positive,"['italy', 'no_hashtag']","[{'post_id': 135, 'timestamp': Timestamp('2023-05-24 06:55:48+0000', tz='UTC'), 'polarity': 0.59}]",,,,,,
135,fabio__montedoro,2023-05-23 17:26:22+00:00,0.4633,positive,"['italy', 'no_hashtag']","[{'post_id': 105, 'timestamp': Timestamp('2023-03-29 19:34:31+0000', tz='UTC'), 'polarity': 0.8513}, {'post_id': 66, 'timestamp': Timestamp('2023-03-29 19:34:41+0000', tz='UTC'), 'polarity': 0.9499}, {'post_id': 4, 'timestamp': Timestamp('2023-03-29 19:34:51+0000', tz='UTC'), 'polarity': 0.4902}, {'post_id': 135, 'timestamp': Timestamp('2023-05-23 17:26:22+0000', tz='UTC'), 'polarity': 0.4633}, {'post_id': 10, 'timestamp': Timestamp('2023-06-02 10:07:40+0000', tz='UTC'), 'polarity': 0.9073}]",,,,,,
135,miapasquino,2023-05-26 12:31:46+00:00,-0.0285,neutral,"['italy', 'no_hashtag']","[{'post_id': 135, 'timestamp': Timestamp('2023-05-26 12:31:46+0000', tz='UTC'), 'polarity': -0.0285}]",,,,,,
135,florianrvt,2023-05-23 21:58:23+00:00,0.0278,neutral,"['italy', 'no_hashtag']","[{'post_id': 135, 'timestamp': Timestamp('2023-05-23 21:58:23+0000', tz='UTC'), 'polarity': 0.0278}]",,,,,,
135,sadeksenouci,2023-05-23 17:14:50+00:00,0.3872,neutral,"['italy', 'no_hashtag']","[{'post_id': 135, 'timestamp': Timestamp('2023-05-23 17:14:50+0000', tz='UTC'), 'polarity': 0.3872}]",,,,,,
135,mario.mur,2023-05-23 18:14:26+00:00,0.1095,neutral,"['italy', 'no_hashtag']","[{'post_id': 135, 'timestamp': Timestamp('2023-05-23 18:14:26+0000', tz='UTC'), 'polarity': 0.1095}]",,,,,,
135,_jeanettemadsen_,2023-05-23 17:43:31+00:00,0.728,positive,"['italy', 'no_hashtag']","[{'post_id': 135, 'timestamp': Timestamp('2023-05-23 17:43:31+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 8, 'timestamp': Timestamp('2023-06-04 06:05:34+0000', tz='UTC'), 'polarity': 0.1033}]",,,,,,
135,linetteodgaard,2023-05-23 20:00:20+00:00,0.4068,neutral,"['italy', 'no_hashtag']","[{'post_id': 135, 'timestamp': Timestamp('2023-05-23 20:00:20+0000', tz='UTC'), 'polarity': 0.4068}]",,,,,,
136,hannahkidi,2023-05-28 19:44:10+00:00,0.9492,positive,"['annonce', 'no_hashtag']","[{'post_id': 182, 'timestamp': Timestamp('2023-05-20 19:53:27+0000', tz='UTC'), 'polarity': 0.9766}, {'post_id': 180, 'timestamp': Timestamp('2023-05-20 19:55:34+0000', tz='UTC'), 'polarity': 0.9538}, {'post_id': 90, 'timestamp': Timestamp('2023-05-28 19:42:21+0000', tz='UTC'), 'polarity': 0.1037}, {'post_id': 136, 'timestamp': Timestamp('2023-05-28 19:44:10+0000', tz='UTC'), 'polarity': 0.9492}]",,,,,,
136,julia_israel_,2023-05-25 11:55:05+00:00,0.7867,positive,"['annonce', 'no_hashtag']","[{'post_id': 216, 'timestamp': Timestamp('2023-05-22 08:30:31+0000', tz='UTC'), 'polarity': 0.7867}, {'post_id': 136, 'timestamp': Timestamp('2023-05-25 11:55:05+0000', tz='UTC'), 'polarity': 0.7867}, {'post_id': 131, 'timestamp': Timestamp('2023-05-25 11:56:34+0000', tz='UTC'), 'polarity': 0.7867}, {'post_id': 147, 'timestamp': Timestamp('2023-06-01 17:23:34+0000', tz='UTC'), 'polarity': 0.7867}]",,,,,,
136,johanavergara_,2023-06-05 02:30:25+00:00,0.0526,neutral,"['annonce', 'no_hashtag']","[{'post_id': 136, 'timestamp': Timestamp('2023-06-05 02:30:25+0000', tz='UTC'), 'polarity': 0.0526}]",,,,,,
136,leuc4nthemum,2023-05-25 20:50:53+00:00,-0.5271,negative,"['annonce', 'no_hashtag']","[{'post_id': 136, 'timestamp': Timestamp('2023-05-25 20:50:53+0000', tz='UTC'), 'polarity': -0.5271}]",,,,,,
136,martinacaccavo,2023-05-25 20:24:56+00:00,0.7867,positive,"['annonce', 'no_hashtag']","[{'post_id': 136, 'timestamp': Timestamp('2023-05-25 20:24:56+0000', tz='UTC'), 'polarity': 0.7867}]",,,,,,
136,loesfranquinet,2023-05-25 02:05:28+00:00,0.4633,positive,"['annonce', 'no_hashtag']","[{'post_id': 136, 'timestamp': Timestamp('2023-05-25 02:05:28+0000', tz='UTC'), 'polarity': 0.4633}]",,,,,,
136,ntknyc,2023-05-25 18:04:04+00:00,-0.0665,neutral,"['annonce', 'no_hashtag']","[{'post_id': 136, 'timestamp': Timestamp('2023-05-25 18:04:04+0000', tz='UTC'), 'polarity': -0.0665}, {'post_id': 131, 'timestamp': Timestamp('2023-05-25 18:04:50+0000', tz='UTC'), 'polarity': 0.7867}]",,,,,,
136,nninabrown,2023-05-29 16:54:54+00:00,0.205,neutral,"['annonce', 'no_hashtag']","[{'post_id': 136, 'timestamp': Timestamp('2023-05-29 16:54:54+0000', tz='UTC'), 'polarity': 0.205}]",,,,,,
136,farahjamay,2023-05-25 18:10:13+00:00,-0.0389,neutral,"['annonce', 'no_hashtag']","[{'post_id': 136, 'timestamp': Timestamp('2023-05-25 18:10:13+0000', tz='UTC'), 'polarity': -0.0389}]",,,,,,
137,hhenrywells,2023-05-13 14:37:10+00:00,0.9795,positive,"['gala', 'metgala', 'ready', 'sparkle', 'premet', 'cocktail']","[{'post_id': 137, 'timestamp': Timestamp('2023-05-13 14:37:10+0000', tz='UTC'), 'polarity': 0.9795}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
137,eskmd,2023-05-17 00:26:37+00:00,0.948,positive,"['gala', 'metgala', 'ready', 'sparkle', 'premet', 'cocktail']","[{'post_id': 137, 'timestamp': Timestamp('2023-05-17 00:26:37+0000', tz='UTC'), 'polarity': 0.948}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
137,lioridiamonds,2023-05-18 17:14:21+00:00,0.948,positive,"['gala', 'metgala', 'ready', 'sparkle', 'premet', 'cocktail']","[{'post_id': 137, 'timestamp': Timestamp('2023-05-18 17:14:21+0000', tz='UTC'), 'polarity': 0.948}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
137,jelena.nyc,2023-05-11 22:19:02+00:00,0.9758,positive,"['gala', 'metgala', 'ready', 'sparkle', 'premet', 'cocktail']","[{'post_id': 137, 'timestamp': Timestamp('2023-05-11 22:19:02+0000', tz='UTC'), 'polarity': 0.9758}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
137,leckieroberts,2023-05-05 02:08:08+00:00,0.9786,positive,"['gala', 'metgala', 'ready', 'sparkle', 'premet', 'cocktail']","[{'post_id': 137, 'timestamp': Timestamp('2023-05-05 02:08:08+0000', tz='UTC'), 'polarity': 0.9786}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
137,yasyaa,2023-05-04 00:52:25+00:00,0.0806,neutral,"['gala', 'metgala', 'ready', 'sparkle', 'premet', 'cocktail']","[{'post_id': 137, 'timestamp': Timestamp('2023-05-04 00:52:25+0000', tz='UTC'), 'polarity': 0.0806}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
137,vivi__1988,2023-05-03 20:50:24+00:00,0.966,positive,"['gala', 'metgala', 'ready', 'sparkle', 'premet', 'cocktail']","[{'post_id': 137, 'timestamp': Timestamp('2023-05-03 20:50:24+0000', tz='UTC'), 'polarity': 0.966}, {'post_id': 1, 'timestamp': Timestamp('2023-06-03 22:47:21+0000', tz='UTC'), 'polarity': 0.9289}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
