post_id,commentUser,timestamp,comments,likes,clean_comments,tokens,polarity,sentiment,tfidf_keywords,preferences,emoji_present
94,president_kaity,2023-03-13 18:30:22+00:00,Omg is it weird that your son looks exactly like your brother in law? Lol,0.0,omg is it weird that your son looks exactly like your brother in law lol,"['omg', 'weird', 'son', 'look', 'exactly', 'like', 'brother', 'law', 'lol']",-0.1265,neutral,"['like', 'amazing', 'beautiful', 'clapping_hands', 'de']",['your brother'],[]
94,jejarrell,2023-03-13 18:27:37+00:00,Lmao that video :face_with_tears_of_joy:,0.0,lmao that video face_with_tears_of_joy,"['lmao', 'video', 'face_with_tears_of_joy']",0.3628,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
94,rhyancaminske,2023-03-15 19:57:38+00:00,"@stephnadams ohhhhh plus it’s Christmas!!! No way, I would die",0.0,stephnadams ohhhhh plus its christmas no way i would die no,"['stephnadams', 'ohhhhh', 'plus', 'christmas', 'no', 'way', 'would', 'die', 'no']",-0.4299,negative,"['no', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['no']
94,stephnadams,2023-03-15 20:02:06+00:00,@rhyancaminske it's rough... I'm poor poor during December lmao,0.0,rhyancaminske its rough im poor poor during december lmao,"['rhyancaminske', 'rough', 'im', 'poor', 'poor', 'december', 'lmao']",-0.7488,negative,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
95,emilyjademccarthy,2023-03-08 22:50:44+00:00,the cutest fam! :red_heart:️,0.0,the cutest fam red_heart,"['cutest', 'fam', 'red_heart']",0.9737,positive,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
95,momlife.of.leni.and.leo,2023-03-07 15:58:35+00:00,:smiling_face_with_heart-eyes::red_heart:️:red_heart:️:red_heart:️,0.0,smiling_face_with_hearteyesred_heartred_heartred_heart,['smiling_face_with_hearteyesred_heartred_heartred_heart'],0.6758,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
95,whatwomenwanttoday_podcast,2023-03-07 01:54:46+00:00,What a beautiful family you have !!,0.0,what a beautiful family you have,"['beautiful', 'family']",0.9714,positive,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']",['family'],[]
95,kajal.verma806,2023-03-06 22:04:41+00:00,PROMOTE ON @tampa.fam,0.0,promote on tampafam,"['promote', 'tampafam']",0.0623,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
95,willnfl,2023-03-06 20:06:33+00:00,Hyde Park South Tampa USF:red_heart:️:red_heart:️:red_heart:️,0.0,hyde park south tampa usfred_heartred_heartred_heart,"['hyde', 'park', 'south', 'tampa', 'usfred_heartred_heartred_heart']",0.13,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
95,sweetmotherly,2023-03-06 19:17:42+00:00,SO STYLISH BABE :smiling_face_with_heart-eyes::two_hearts: obsessed with your style. Happy Monday,0.0,so stylish babe smiling_face_with_hearteyestwo_hearts obsessed with your style happy monday happy,"['stylish', 'babe', 'smiling_face_with_hearteyestwo_hearts', 'obsessed', 'style', 'happy', 'monday', 'happy']",0.9891,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",['your style'],['happy']
95,simplysummerjenn,2023-03-06 19:07:16+00:00,And that last pic is still how we sleep when away :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0.0,and that last pic is still how we sleep when away face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,"['last', 'pic', 'still', 'sleep', 'away', 'face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy']",0.3031,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
95,simplysummerjenn,2023-03-06 19:05:53+00:00,Cutest family :red_heart:️,0.0,cutest family red_heart,"['cutest', 'family', 'red_heart']",0.9314,positive,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
95,cajuntrader1987,2023-03-06 19:04:17+00:00,Beautiful family!,0.0,beautiful family,"['beautiful', 'family']",0.9621,positive,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']",['family'],[]
95,rach.antonacci,2023-03-06 18:44:02+00:00,Omg 🥹 that’s my alma mater too :red_heart:️:palm_tree:,0.0,omg thats my alma mater too red_heartpalm_tree,"['omg', 'thats', 'alma', 'mater', 'red_heartpalm_tree']",0.1791,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
96,malloryleerichardson,2023-03-02 19:40:39+00:00,:fire::fire::fire:,1.0,firefirefire fire fire fire,"['firefirefire', 'fire', 'fire', 'fire']",-0.0207,neutral,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']",[],['fire']
96,dweb464,2023-03-02 15:10:22+00:00,You in a bikini is just wow :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,1.0,you in a bikini is just wow smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes wow,"['bikini', 'wow', 'smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'wow']",0.9534,positive,"['wow', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['wow']
96,laura.shwartz,2023-03-02 14:30:49+00:00,Okay :fire::fire::fire:,1.0,okay firefirefire fire fire fire,"['okay', 'firefirefire', 'fire', 'fire', 'fire']",-0.0788,neutral,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']",[],['fire']
96,chelseaanndrysdale,2023-03-02 14:30:47+00:00,You look amazing!! :fire:,1.0,you look amazing fire fire,"['look', 'amazing', 'fire', 'fire']",0.9812,positive,"['fire', 'amazing', 'look', 'beautiful', 'clapping_hands']","['you', 'fire']",['fire']
96,karrlton,2023-03-02 14:16:53+00:00,Okaaaayyy:fire::fire:,1.0,okaaaayyyfirefire fire fire,"['okaaaayyyfirefire', 'fire', 'fire']",0.1906,neutral,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
96,jakeb7490,2023-03-02 10:42:21+00:00,How much are you regretting that leg tat?  Lol,2.0,how much are you regretting that leg tat lol,"['much', 'regretting', 'leg', 'tat', 'lol']",-0.4328,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
96,courtney__jg,2023-03-02 05:35:09+00:00,Okayy girrrrrllll :fire::fire:,1.0,okayy girrrrrllll firefire fire fire,"['okayy', 'girrrrrllll', 'firefire', 'fire', 'fire']",0.4403,positive,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
96,rhyancaminske,2023-03-04 17:00:16+00:00,@jakeb7490 only a few more laser sessions!,1.0,jakeb only a few more laser sessions,"['jakeb', 'laser', 'session']",0.1708,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
96,jakeb7490,2023-03-06 10:51:37+00:00,@rhyancaminske Leave the belly button ring tho..,1.0,rhyancaminske leave the belly button ring tho,"['rhyancaminske', 'leave', 'belly', 'button', 'ring', 'tho']",-0.0635,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
97,wiedemanntami,2023-03-01 13:18:25+00:00,Awesome pictures :smiling_face_with_hearts::face_blowing_a_kiss::smiling_face_with_hearts:,0.0,awesome pictures smiling_face_with_heartsface_blowing_a_kisssmiling_face_with_hearts,"['awesome', 'picture', 'smiling_face_with_heartsface_blowing_a_kisssmiling_face_with_hearts']",0.965,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
97,fragrancewithlindsay,2023-02-28 13:58:05+00:00,"Love your sunglasses, where can we find?:smiling_face_with_sunglasses::star-struck:",1.0,love your sunglasses where can we findsmiling_face_with_sunglassesstarstruck love sunglasses star,"['love', 'sunglasses', 'findsmiling_face_with_sunglassesstarstruck', 'love', 'sunglasses', 'star']",0.9655,positive,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","['your sunglasses', 'sunglasses star']","['love', 'star', 'sunglasses']"
97,amomoma_official,2023-02-28 08:40:18+00:00,Love your content! :smiling_face_with_heart-eyes:We are fashion glasses brand and we sent DM to collab:red_heart:️ Looking forward to hearing back from you :two_hearts:,0.0,love your content smiling_face_with_hearteyeswe are fashion glasses brand and we sent dm to collabred_heart looking forward to hearing back from you two_hearts love,"['love', 'content', 'smiling_face_with_hearteyeswe', 'fashion', 'glass', 'brand', 'sent', 'dm', 'collabred_heart', 'looking', 'forward', 'hearing', 'back', 'two_hearts', 'love']",0.9878,positive,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']",['your content'],['love']
97,mapeter5,2023-02-28 06:08:50+00:00,Did you go to Crabby Bill’s or the Kooky Coconut?? Indian Rocks Beach is the best,0.0,did you go to crabby bills or the kooky coconut indian rocks beach is the best,"['go', 'crabby', 'bill', 'kooky', 'coconut', 'indian', 'rock', 'beach', 'best']",0.9533,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
97,cajuntrader1987,2023-02-27 22:59:02+00:00,Cute pics!!,0.0,cute pics,"['cute', 'pic']",0.9447,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
97,garbark1255,2023-02-27 19:20:55+00:00,:fire::fire::fire::fire::smiling_face_with_sunglasses:,0.0,firefirefirefiresmiling_face_with_sunglasses fire fire fire fire,"['firefirefirefiresmiling_face_with_sunglasses', 'fire', 'fire', 'fire', 'fire']",-0.2944,neutral,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
97,drcarlenelink,2023-02-27 19:12:43+00:00,Oh hi gorgeous!!,0.0,oh hi gorgeous,"['oh', 'hi', 'gorgeous']",0.9474,positive,"['gorgeous', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
97,steve2044.sd,2023-02-27 18:50:49+00:00,Florida suits you,0.0,florida suits you,"['florida', 'suit']",0.4723,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
97,blushinginstyle,2023-02-27 18:27:39+00:00,Your tan!!!:fire:,0.0,your tanfire fire,"['tanfire', 'fire']",0.2383,neutral,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
97,rhyancaminske,2023-02-28 20:53:34+00:00,@fragrancewithlindsay I just DMed you the link!,1.0,fragrancewithlindsay i just dmed you the link,"['fragrancewithlindsay', 'dmed', 'link']",0.0368,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
98,michdumas,2023-02-16 22:33:20+00:00,:face_with_tears_of_joy: So cute,1.0,face_with_tears_of_joy so cute,"['face_with_tears_of_joy', 'cute']",0.9497,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
98,sarahelizabeth7,2023-02-16 20:28:26+00:00,That last pic! 🥹,1.0,that last pic,"['last', 'pic']",0.0774,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
98,dentsdents,2023-02-16 19:13:01+00:00,Oh my gosh you are so darn pretty! :smiling_face_with_heart-eyes:,1.0,oh my gosh you are so darn pretty smiling_face_with_hearteyes,"['oh', 'gosh', 'darn', 'pretty', 'smiling_face_with_hearteyes']",0.9848,positive,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
98,radiatebeautynow,2023-02-16 19:11:58+00:00,:clapping_hands:,1.0,clapping_hands,['clapping_hands'],0.0803,neutral,"['clapping_hands', 'amazing', 'beautiful', 'de', 'fire']",[],[]
98,stephnadams,2023-02-16 19:07:29+00:00,At least she's not talking about turkey/chicken ginies :face_with_tears_of_joy:,1.0,at least shes not talking about turkeychicken ginies face_with_tears_of_joy,"['least', 'shes', 'talking', 'turkeychicken', 'ginies', 'face_with_tears_of_joy']",0.0133,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
98,grip2u,2023-02-16 19:02:34+00:00,:growing_heart::orange_heart:,1.0,growing_heartorange_heart,['growing_heartorange_heart'],0.4751,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
98,rhyancaminske,2023-02-19 12:13:08+00:00,@sarahelizabeth7 she was SO happy,0.0,sarahelizabeth she was so happy happy,"['sarahelizabeth', 'happy', 'happy']",0.961,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],['happy']
98,rhyancaminske,2023-02-19 12:13:19+00:00,@dentsdents thank you so much!!!,0.0,dentsdents thank you so much,"['dentsdents', 'thank', 'much']",0.9779,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
99,aesistersoriginal,2023-03-03 03:19:23+00:00,We can't wait :clapping_hands::clapping_hands::clapping_hands::clapping_hands:. You would look perfect in AESisters sporty outfits :fire:,0.0,we cant wait clapping_handsclapping_handsclapping_handsclapping_hands you would look perfect in aesisters sporty outfits fire fire,"['cant', 'wait', 'clapping_handsclapping_handsclapping_handsclapping_hands', 'would', 'look', 'perfect', 'aesisters', 'sporty', 'outfit', 'fire', 'fire']",0.9852,positive,"['fire', 'look', 'amazing', 'beautiful', 'clapping_hands']","['in', 'you would']",['fire']
99,living.life.with.leah,2023-02-20 13:20:26+00:00,I need to shop these sales!!!!,0.0,i need to shop these sales,"['need', 'shop', 'sale']",0.1201,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
99,hangasa1,2023-02-20 08:43:33+00:00,:sun_with_face::sun_with_face::sun_with_face:,0.0,sun_with_facesun_with_facesun_with_face,['sun_with_facesun_with_facesun_with_face'],0.0047,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
99,blushinginstyle,2023-02-20 01:55:22+00:00,Need this whole outfit :smiling_face_with_heart-eyes:,0.0,need this whole outfit smiling_face_with_hearteyes,"['need', 'whole', 'outfit', 'smiling_face_with_hearteyes']",0.7373,positive,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
99,wanda_n_branon,2023-02-19 23:39:19+00:00,No one is gonna be with you on the way to Success because the path of Success is very hard and only few can go over it. So always be there for yourself and achieve your Goals and dreams @lisafx.__trader,0.0,no one is gonna be with you on the way to success because the path of success is very hard and only few can go over it so always be there for yourself and achieve your goals and dreams lisafx__trader no,"['no', 'one', 'gon', 'na', 'way', 'success', 'path', 'success', 'hard', 'go', 'always', 'achieve', 'goal', 'dream', 'lisafx__trader', 'no']",0.2751,neutral,"['no', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['no']
99,famandjamdesign,2023-02-19 23:19:25+00:00,So cute!!,0.0,so cute,['cute'],0.9561,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
99,sag_mike890,2023-02-19 23:05:21+00:00,"𝐈𝐧𝐯𝐞𝐬𝐭𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 lisa 𝐡𝐚𝐬 𝐛𝐫𝐨𝐮𝐠𝐡𝐭 𝐦𝐞 𝐚𝐧𝐝 𝐦𝐲 family 𝐬𝐨 𝐦𝐮𝐜𝐡 𝐣𝐨𝐲, 𝐈'𝐯𝐞 𝐫𝐞𝐜𝐞𝐢𝐯𝐞𝐝 𝐦𝐮𝐜𝐡 𝐫𝐞𝐭𝐮𝐫𝐧𝐬 𝐟𝐫𝐨𝐦 𝐦𝐲 𝐥𝐢𝐭𝐭𝐥𝐞 𝐟𝐮𝐧𝐝𝐬 𝐢𝐧𝐯𝐞𝐬𝐭𝐞𝐝 𝐚𝐧𝐝 𝐈'𝐦 𝐭𝐡𝐚𝐧𝐤𝐟𝐮𝐥 𝐚𝐧𝐝 𝐈 𝐚𝐝𝐯𝐢𝐜𝐞 𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐭𝐨 𝐢𝐧𝐯𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 @andrew___.lisa",0.0,𝐈𝐧𝐯𝐞𝐬𝐭𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 lisa 𝐡𝐚𝐬 𝐛𝐫𝐨𝐮𝐠𝐡𝐭 𝐦𝐞 𝐚𝐧𝐝 𝐦𝐲 family 𝐬𝐨 𝐦𝐮𝐜𝐡 𝐣𝐨𝐲 𝐈𝐯𝐞 𝐫𝐞𝐜𝐞𝐢𝐯𝐞𝐝 𝐦𝐮𝐜𝐡 𝐫𝐞𝐭𝐮𝐫𝐧𝐬 𝐟𝐫𝐨𝐦 𝐦𝐲 𝐥𝐢𝐭𝐭𝐥𝐞 𝐟𝐮𝐧𝐝𝐬 𝐢𝐧𝐯𝐞𝐬𝐭𝐞𝐝 𝐚𝐧𝐝 𝐈𝐦 𝐭𝐡𝐚𝐧𝐤𝐟𝐮𝐥 𝐚𝐧𝐝 𝐈 𝐚𝐝𝐯𝐢𝐜𝐞 𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐭𝐨 𝐢𝐧𝐯𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 andrew___lisa,"['𝐈𝐧𝐯𝐞𝐬𝐭𝐢𝐧𝐠', '𝐰𝐢𝐭𝐡', 'lisa', '𝐡𝐚𝐬', '𝐛𝐫𝐨𝐮𝐠𝐡𝐭', '𝐦𝐞', '𝐚𝐧𝐝', '𝐦𝐲', 'family', '𝐬𝐨', '𝐦𝐮𝐜𝐡', '𝐣𝐨𝐲', '𝐈𝐯𝐞', '𝐫𝐞𝐜𝐞𝐢𝐯𝐞𝐝', '𝐦𝐮𝐜𝐡', '𝐫𝐞𝐭𝐮𝐫𝐧𝐬', '𝐟𝐫𝐨𝐦', '𝐦𝐲', '𝐥𝐢𝐭𝐭𝐥𝐞', '𝐟𝐮𝐧𝐝𝐬', '𝐢𝐧𝐯𝐞𝐬𝐭𝐞𝐝', '𝐚𝐧𝐝', '𝐈𝐦', '𝐭𝐡𝐚𝐧𝐤𝐟𝐮𝐥', '𝐚𝐧𝐝', '𝐈', '𝐚𝐝𝐯𝐢𝐜𝐞', '𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞', '𝐭𝐨', '𝐢𝐧𝐯𝐞𝐬𝐭', '𝐰𝐢𝐭𝐡', 'andrew___lisa']",-0.0444,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
99,_elensantos835,2023-02-19 22:10:03+00:00,Never let ego stop you from truly appreciating a person's effort for it raises you a bar higher to come down and accept the fact that she has truly done something worthy of receiving credit. I made $45k with  the help of @lisafx.__trader,0.0,never let ego stop you from truly appreciating a persons effort for it raises you a bar higher to come down and accept the fact that she has truly done something worthy of receiving credit i made k with the help of lisafx__trader,"['never', 'let', 'ego', 'stop', 'truly', 'appreciating', 'person', 'effort', 'raise', 'bar', 'higher', 'come', 'accept', 'fact', 'truly', 'done', 'something', 'worthy', 'receiving', 'credit', 'made', 'k', 'help', 'lisafx__trader']",0.8328,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
99,radiatebeautynow,2023-02-19 21:30:32+00:00,:clapping_hands:,0.0,clapping_hands,['clapping_hands'],0.0803,neutral,"['clapping_hands', 'amazing', 'beautiful', 'de', 'fire']",[],[]
99,wenintexas,2023-02-19 20:51:56+00:00,Yess loving this summer inspooo :sun:️,0.0,yess loving this summer inspooo sun,"['yes', 'loving', 'summer', 'inspooo', 'sun']",0.9897,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
100,lellavictoria,2023-06-04 21:48:55+00:00,Gorgeous! The colour combination is :OK_hand_medium-light_skin_tone::OK_hand_medium-light_skin_tone:,0.0,gorgeous the colour combination is ok_hand_mediumlight_skin_toneok_hand_mediumlight_skin_tone,"['gorgeous', 'colour', 'combination', 'ok_hand_mediumlight_skin_toneok_hand_mediumlight_skin_tone']",0.9535,positive,"['gorgeous', 'amazing', 'beautiful', 'clapping_hands', 'de']",['the'],[]
