post_id,commentUser,timestamp,likes,clean_comment,tokens,polarity,sentiment,tfidf_keywords
88,ma_belle_bonnie,2023-05-27 21:44:11+00:00,0.0,it s really hard to find someone with such class and style clapping_hands clapping_hands clapping_hands red_heart,"['really', 'hard', 'find', 'someone', 'class', 'style', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'red_heart']",-0.0872,neutral,"['clapping_hands', 'red_heart', 'amazing', 'beautiful', 'black_heart']"
88,anastasiavkorol,2023-05-27 18:05:08+00:00,0.0,the trenchhh,['trenchhh'],-0.1607,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
88,skinnyloveej,2023-05-27 17:22:54+00:00,0.0,in awe as always white_heart white_heart white_heart,"['awe', 'always', 'white_heart', 'white_heart', 'white_heart']",0.7635,positive,"['white_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
89,momlife.of.leni.and.leo,2023-03-19 05:31:46+00:00,0.0,smiling_face_with_heart eyes red_heart red_heart clapping_hands,"['smiling_face_with_heart', 'eyes', 'red_heart', 'red_heart', 'clapping_hands']",0.7448,positive,"['red_heart', 'clapping_hands', 'smiling_face_with_heart', 'eyes', 'amazing']"
89,lukas_seller_amazon,2023-03-16 15:32:13+00:00,0.0,hey gorgeous two_hearts i am an amazon seller and look for us friends your fashion style is stupefying i want to work with you i think you re perfect fit for our clothes let me give you free women clothes woman s_clothes and you only need to take pictures and videos for us contact me and let s work together,"['hey', 'gorgeous', 'two_hearts', 'amazon', 'seller', 'look', 'us', 'friends', 'fashion', 'style', 'stupefying', 'want', 'work', 'think', 'perfect', 'fit', 'clothes', 'let', 'give', 'free', 'women', 'clothes', 'woman', 's_clothes', 'need', 'take', 'pictures', 'videos', 'us', 'contact', 'let', 'work', 'together']",0.9407,positive,"['gorgeous', 'two_hearts', 'look', 'amazing', 'beautiful']"
89,nevomjewelry,2023-03-16 12:22:37+00:00,0.0,love your looks lovely smiling_face_with_heart eyes send us a message if you want to collab sweetie kiss_mark,"['love', 'looks', 'lovely', 'smiling_face_with_heart', 'eyes', 'send', 'us', 'message', 'want', 'collab', 'sweetie', 'kiss_mark']",0.9886,positive,"['love', 'smiling_face_with_heart', 'eyes', 'amazing', 'beautiful']"
89,hannahmontanahm,2023-03-16 01:01:01+00:00,1.0,congratulations to brooke,"['congratulations', 'brooke']",0.9533,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
89,drew_drew27,2023-03-15 23:14:48+00:00,0.0,congratulations auntie smiling_face_with_heart eyes smiling_face_with_heart eyes,"['congratulations', 'auntie', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.9638,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
89,hometownheritageclothing,2023-03-15 21:44:43+00:00,0.0,congratulations two_hearts,"['congratulations', 'two_hearts']",0.9369,positive,"['two_hearts', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
89,anim.al5159,2023-03-15 21:07:30+00:00,0.0,promote it on virginia_fams,"['promote', 'virginia_fams']",0.3137,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
89,simplysummerjenn,2023-03-15 21:00:20+00:00,0.0,what s a cutie congrats,"['cutie', 'congrats']",0.9834,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
90,madit.70,2023-06-02 17:01:31+00:00,0.0,bella bella,"['bella', 'bella']",0.0791,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
90,karolinehommelstad,2023-06-01 20:48:07+00:00,0.0,where are the sunglasses from josefinehj dizzy,"['sunglasses', 'josefinehj', 'dizzy']",-0.0702,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
90,hannahkidi,2023-05-28 19:42:21+00:00,0.0,you just know fire,"['know', 'fire']",0.1037,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
90,annelauremais,2023-05-28 17:18:42+00:00,0.0,fire,['fire'],-0.0665,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
90,z.kosek,2023-05-28 15:04:16+00:00,0.0,ohhh my,['ohhh'],0.0196,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
90,eda.mucaj,2023-05-28 14:59:13+00:00,0.0,fire fire fire,"['fire', 'fire', 'fire']",0.0278,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
90,martinhanssons,2023-05-28 12:34:17+00:00,0.0,smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.7074,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
90,siss_tam_s,2023-05-27 19:01:24+00:00,0.0,short samsoesamsoe,"['short', 'samsoesamsoe']",0.0355,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
91,alemarullo,2023-05-26 18:10:41+00:00,0.0,you fire,['fire'],0.208,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
91,silje.alice,2023-05-26 15:34:43+00:00,0.0,goddess smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['goddess', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.4976,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
91,carmen.cita.jones,2023-05-26 12:15:36+00:00,0.0,looooove white_heart white_heart white_heart white_heart,"['looooove', 'white_heart', 'white_heart', 'white_heart', 'white_heart']",0.9614,positive,"['white_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
91,92thestudio,2023-05-26 10:07:34+00:00,0.0,gorgeous smiling_face_with_heart eyes smiling_face_with_heart eyes,"['gorgeous', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.9502,positive,"['smiling_face_with_heart', 'gorgeous', 'eyes', 'amazing', 'beautiful']"
91,julia__kuz,2023-05-26 08:10:48+00:00,0.0,smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.7867,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
91,ioanna_pennia,2023-05-26 07:21:14+00:00,0.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
91,tatuli_i,2023-05-26 06:29:53+00:00,0.0,brown_heart white_heart coconut,"['brown_heart', 'white_heart', 'coconut']",0.0467,neutral,"['brown_heart', 'white_heart', 'amazing', 'beautiful', 'black_heart']"
91,justinecassandre,2023-05-26 04:39:51+00:00,0.0,che bella smiling_face_with_heart eyes smiling_face_with_heart eyes,"['che', 'bella', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.6378,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
91,ariellespring,2023-05-26 01:03:55+00:00,0.0,wow smiling_face_with_heart eyes,"['wow', 'smiling_face_with_heart', 'eyes']",0.9008,positive,"['wow', 'smiling_face_with_heart', 'eyes', 'amazing', 'beautiful']"
91,luana__swan,2023-05-25 22:52:19+00:00,0.0,success mostly manifest in our decision making i choose to trade with bitcoinkathy_ and i achieved,"['success', 'mostly', 'manifest', 'decision', 'making', 'choose', 'trade', 'bitcoinkathy_', 'achieved']",0.8037,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
92,studioljos,2023-05-01 12:12:30+00:00,0.0,fire fire fire fire,"['fire', 'fire', 'fire', 'fire']",0.0806,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
92,priestess_salomi_williams,2023-04-26 03:58:25+00:00,0.0,i see glory and blessings in you and you are destined for greatness directly from birth i have an important message for you but i will need your honest permission to proceed because your ancestors have been trying to reach you by revealing some signs to you maybe through your dreams or the repeated numbers that you normally see around your environment i also see your throat and sacral energy blocked so kindly reply me once you get this message with a picture of your right hand palm my dear if you want to know the message i have for you namaste folded_hands dizzy,"['see', 'glory', 'blessings', 'destined', 'greatness', 'directly', 'birth', 'important', 'message', 'need', 'honest', 'permission', 'proceed', 'ancestors', 'trying', 'reach', 'revealing', 'signs', 'maybe', 'dreams', 'repeated', 'numbers', 'normally', 'see', 'around', 'environment', 'also', 'see', 'throat', 'sacral', 'energy', 'blocked', 'kindly', 'reply', 'get', 'message', 'picture', 'right', 'hand', 'palm', 'dear', 'want', 'know', 'message', 'namaste', 'folded_hands', 'dizzy']",0.762,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
92,maritsimons,2023-04-20 20:14:01+00:00,0.0,brown_heart,['brown_heart'],0.0762,neutral,"['brown_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
92,anoukyve,2023-04-14 05:57:16+00:00,0.0,black_heart black_heart,"['black_heart', 'black_heart']",0.0432,neutral,"['black_heart', 'amazing', 'beautiful', 'blue_heart', 'brown_heart']"
93,jmwheeler88,2023-06-06 18:21:28+00:00,0.0,links,['links'],0.0115,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
93,mariainesdvs,2023-06-06 02:25:42+00:00,0.0,links,['links'],0.0115,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
93,texas.riddles,2023-06-05 12:10:26+00:00,1.0,links,['links'],0.0115,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
93,jsgonzalez85,2023-06-03 11:37:26+00:00,1.0,links,['links'],0.0115,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
93,breewhorton,2023-05-31 10:43:08+00:00,0.0,that two piece set sun sun sun,"['two', 'piece', 'set', 'sun', 'sun', 'sun']",0.3538,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
93,everyday.holly,2023-06-06 18:21:41+00:00,0.0,i just messaged you the links,"['messaged', 'links']",0.0102,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
94,stephnadams,2023-03-15 19:54:43+00:00,1.0,dec zach my mom my dad my father in law my grandma and her twin zachs cousin,"['dec', 'zach', 'mom', 'dad', 'father', 'law', 'grandma', 'twin', 'zachs', 'cousin']",0.1194,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
94,larissa_xoxo_larissa,2023-03-14 08:00:13+00:00,0.0,october,['october'],-0.0094,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
94,roooku.official,2023-03-14 07:36:59+00:00,0.0,you look awesome here is roooku we make activewear for women please check your dm in the requests we send you a free sending invitation,"['look', 'awesome', 'roooku', 'make', 'activewear', 'women', 'please', 'check', 'dm', 'requests', 'send', 'free', 'sending', 'invitation']",0.9826,positive,"['dm', 'please', 'look', 'amazing', 'beautiful']"
94,pd203,2023-03-13 19:18:26+00:00,0.0,holy god november loudly_crying_face my brother my nieces my twins and my wife money_bag dashing_away goes quick that month fuck november,"['holy', 'god', 'november', 'loudly_crying_face', 'brother', 'nieces', 'twins', 'wife', 'money_bag', 'dashing_away', 'goes', 'quick', 'month', 'fuck', 'november']",-0.5988,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
94,sweetmotherly,2023-03-13 18:59:44+00:00,0.0,gorgeous gorgeous girl heart_on_fire,"['gorgeous', 'gorgeous', 'girl', 'heart_on_fire']",0.985,positive,"['gorgeous', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
94,elizabeth_rovens,2023-03-13 18:33:09+00:00,0.0,you already know i m obsessed sparkling_heart two_hearts,"['already', 'know', 'obsessed', 'sparkling_heart', 'two_hearts']",0.7323,positive,"['two_hearts', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
94,president_kaity,2023-03-13 18:30:22+00:00,0.0,omg is it weird that your son looks exactly like your brother in law lol,"['omg', 'weird', 'son', 'looks', 'exactly', 'like', 'brother', 'law', 'lol']",-0.1265,neutral,"['like', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
94,jejarrell,2023-03-13 18:27:37+00:00,0.0,lmao that video face_with_tears_of_joy,"['lmao', 'video', 'face_with_tears_of_joy']",0.3628,neutral,"['face_with_tears_of_joy', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
94,rhyancaminske,2023-03-15 19:57:38+00:00,0.0,stephnadams ohhhhh plus it s christmas no way i would die,"['stephnadams', 'ohhhhh', 'plus', 'christmas', 'way', 'would', 'die']",-0.1345,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
94,stephnadams,2023-03-15 20:02:06+00:00,0.0,rhyancaminske it s rough i m poor poor during december lmao,"['rhyancaminske', 'rough', 'poor', 'poor', 'december', 'lmao']",-0.7777,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
95,emilyjademccarthy,2023-03-08 22:50:44+00:00,0.0,the cutest fam red_heart,"['cutest', 'fam', 'red_heart']",0.9737,positive,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
95,momlife.of.leni.and.leo,2023-03-07 15:58:35+00:00,0.0,smiling_face_with_heart eyes red_heart red_heart red_heart,"['smiling_face_with_heart', 'eyes', 'red_heart', 'red_heart', 'red_heart']",0.7753,positive,"['red_heart', 'smiling_face_with_heart', 'eyes', 'amazing', 'beautiful']"
95,whatwomenwanttoday_podcast,2023-03-07 01:54:46+00:00,0.0,what a beautiful family you have,"['beautiful', 'family']",0.9714,positive,"['beautiful', 'amazing', 'black_heart', 'blue_heart', 'brown_heart']"
95,kajal.verma806,2023-03-06 22:04:41+00:00,0.0,promote on tampa fam,"['promote', 'tampa', 'fam']",0.1856,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
95,willnfl,2023-03-06 20:06:33+00:00,0.0,hyde park south tampa usf red_heart red_heart red_heart,"['hyde', 'park', 'south', 'tampa', 'usf', 'red_heart', 'red_heart', 'red_heart']",0.2464,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
95,sweetmotherly,2023-03-06 19:17:42+00:00,0.0,so stylish babe smiling_face_with_heart eyes two_hearts obsessed with your style happy monday,"['stylish', 'babe', 'smiling_face_with_heart', 'eyes', 'two_hearts', 'obsessed', 'style', 'happy', 'monday']",0.9897,positive,"['two_hearts', 'smiling_face_with_heart', 'eyes', 'amazing', 'beautiful']"
95,simplysummerjenn,2023-03-06 19:07:16+00:00,0.0,and that last pic is still how we sleep when away face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,"['last', 'pic', 'still', 'sleep', 'away', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy']",0.3426,neutral,"['face_with_tears_of_joy', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
95,simplysummerjenn,2023-03-06 19:05:53+00:00,0.0,cutest family red_heart,"['cutest', 'family', 'red_heart']",0.9314,positive,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
95,cajuntrader1987,2023-03-06 19:04:17+00:00,0.0,beautiful family,"['beautiful', 'family']",0.9621,positive,"['beautiful', 'amazing', 'black_heart', 'blue_heart', 'brown_heart']"
95,rach.antonacci,2023-03-06 18:44:02+00:00,0.0,omg that s my alma mater too red_heart palm_tree,"['omg', 'alma', 'mater', 'red_heart', 'palm_tree']",0.2576,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
96,malloryleerichardson,2023-03-02 19:40:39+00:00,1.0,fire fire fire,"['fire', 'fire', 'fire']",0.0278,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
96,dweb464,2023-03-02 15:10:22+00:00,1.0,you in a bikini is just wow smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['bikini', 'wow', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.9759,positive,"['smiling_face_with_heart', 'eyes', 'wow', 'amazing', 'beautiful']"
96,laura.shwartz,2023-03-02 14:30:49+00:00,1.0,okay fire fire fire,"['okay', 'fire', 'fire', 'fire']",0.0877,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
96,chelseaanndrysdale,2023-03-02 14:30:47+00:00,1.0,you look amazing fire,"['look', 'amazing', 'fire']",0.9783,positive,"['amazing', 'look', 'fire', 'beautiful', 'black_heart']"
96,karrlton,2023-03-02 14:16:53+00:00,1.0,okaaaayyy fire fire,"['okaaaayyy', 'fire', 'fire']",0.4258,positive,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
96,jakeb7490,2023-03-02 10:42:21+00:00,2.0,how much are you regretting that leg tat lol,"['much', 'regretting', 'leg', 'tat', 'lol']",-0.4328,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
96,courtney__jg,2023-03-02 05:35:09+00:00,1.0,okayy girrrrrllll fire fire,"['okayy', 'girrrrrllll', 'fire', 'fire']",0.4387,positive,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
96,rhyancaminske,2023-03-04 17:00:16+00:00,1.0,jakeb only a few more laser sessions,"['jakeb', 'laser', 'sessions']",0.1708,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
96,jakeb7490,2023-03-06 10:51:37+00:00,1.0,rhyancaminske leave the belly button ring tho,"['rhyancaminske', 'leave', 'belly', 'button', 'ring', 'tho']",-0.0635,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
97,wiedemanntami,2023-03-01 13:18:25+00:00,0.0,awesome pictures smiling_face_with_hearts face_blowing_a_kiss smiling_face_with_hearts,"['awesome', 'pictures', 'smiling_face_with_hearts', 'face_blowing_a_kiss', 'smiling_face_with_hearts']",0.967,positive,"['smiling_face_with_hearts', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
97,fragrancewithlindsay,2023-02-28 13:58:05+00:00,1.0,love your sunglasses where can we find smiling_face_with_sunglasses star struck,"['love', 'sunglasses', 'find', 'smiling_face_with_sunglasses', 'star', 'struck']",0.9305,positive,"['love', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
97,amomoma_official,2023-02-28 08:40:18+00:00,0.0,love your content smiling_face_with_heart eyes we are fashion glasses brand and we sent dm to collab red_heart looking forward to hearing back from you two_hearts,"['love', 'content', 'smiling_face_with_heart', 'eyes', 'fashion', 'glasses', 'brand', 'sent', 'dm', 'collab', 'red_heart', 'looking', 'forward', 'hearing', 'back', 'two_hearts']",0.9878,positive,"['dm', 'two_hearts', 'love', 'smiling_face_with_heart', 'eyes']"
